rainfall_mm,aqi,traffic_disruption,temperature_c,flood_history_score,visibility_km,humidity_pct,wind_speed_kmh,month,risk_level
6.3,123,0.182,35.9,0,6.7,54.3,13.1,10,LOW
8.8,90,0.273,29.0,2,4.5,71.5,1.5,7,MEDIUM
16.9,174,0.241,39.2,1,9.8,48.0,3.1,11,LOW
10.7,50,0.264,43.4,0,6.4,84.3,4.2,8,LOW
29.6,46,0.156,38.1,0,8.9,66.0,4.8,1,LOW
30.2,52,0.36,31.1,2,9.2,92.7,1.9,7,MEDIUM
0.1,57,0.118,35.5,1,8.3,69.8,6.7,6,LOW
22.6,173,0.392,39.6,2,3.1,41.5,22.5,11,LOW
9.3,35,0.609,32.2,0,4.6,99.5,6.1,12,MEDIUM
67.4,55,0.479,38.4,0,0.5,65.1,0.3,2,MEDIUM
9.9,30,0.127,35.0,3,4.8,47.5,4.5,4,MEDIUM
65.0,201,0.274,43.4,3,3.3,53.0,5.2,8,MEDIUM
21.1,249,0.438,37.6,2,1.6,38.5,3.3,1,MEDIUM
4.3,69,0.263,28.0,2,8.5,35.2,3.5,12,LOW
11.6,71,0.553,43.2,1,6.9,61.5,2.2,5,LOW
72.7,129,0.255,35.7,1,10.0,96.6,31.4,4,MEDIUM
29.2,293,0.403,30.9,1,5.2,38.6,7.5,11,LOW
1.5,125,0.21,21.2,3,3.6,93.2,7.7,3,LOW
18.4,52,0.349,33.9,2,3.0,85.8,5.5,12,MEDIUM
6.4,30,0.211,46.7,1,4.6,86.4,9.6,1,MEDIUM
0.1,37,0.201,15.0,0,3.4,79.7,5.5,11,LOW
7.7,95,0.465,15.0,3,9.9,71.4,11.7,6,LOW
4.0,53,0.029,38.1,1,2.2,38.5,0.9,2,LOW
25.6,105,0.059,33.9,3,0.7,70.3,0.3,5,LOW
6.2,58,0.086,37.4,2,1.7,54.6,8.3,9,LOW
26.4,39,0.552,27.8,0,9.0,37.4,13.2,10,LOW
0.0,35,0.134,15.0,1,7.1,86.3,11.1,1,LOW
5.5,314,0.785,25.3,2,7.9,68.3,5.1,7,MEDIUM
4.1,183,0.067,44.5,0,3.5,82.1,0.0,3,LOW
4.0,359,0.049,28.4,2,6.4,63.6,1.3,1,MEDIUM
1.1,139,0.175,28.5,1,7.2,68.6,5.0,7,LOW
3.1,64,0.251,15.0,0,3.6,79.9,10.9,10,LOW
12.2,259,0.362,17.6,0,7.4,47.3,3.7,7,LOW
5.2,88,0.169,40.9,0,6.5,89.3,7.6,6,LOW
8.1,107,0.557,29.9,0,3.3,59.5,1.9,9,LOW
7.1,87,0.453,39.9,2,1.0,79.6,1.9,11,LOW
31.3,30,0.207,26.0,2,2.8,52.8,13.6,12,MEDIUM
35.4,325,0.42,20.3,0,6.4,79.2,5.8,2,MEDIUM
10.2,133,0.218,29.9,0,6.2,33.0,29.8,6,LOW
6.0,117,0.168,27.4,0,5.3,95.0,2.4,12,LOW
1.7,86,0.406,25.3,3,2.9,85.1,5.9,11,LOW
46.0,103,0.197,25.5,1,4.7,76.5,2.1,2,LOW
0.9,56,0.367,30.9,0,1.9,52.7,3.0,12,LOW
5.3,147,0.25,28.1,1,6.8,89.0,10.2,2,LOW
5.3,32,0.458,24.5,3,8.8,83.7,24.0,7,MEDIUM
5.8,104,0.329,46.4,2,4.9,61.7,1.4,12,MEDIUM
2.7,141,0.393,35.7,1,2.5,43.8,1.4,4,LOW
22.9,77,0.244,33.3,2,8.4,42.3,30.5,8,MEDIUM
2.0,121,0.506,31.5,2,3.5,64.2,13.3,11,LOW
15.1,41,0.16,37.3,0,6.1,84.8,3.8,5,LOW
2.0,42,0.405,36.3,3,1.2,80.0,5.2,7,LOW
1.1,109,0.072,23.7,2,7.3,64.5,15.6,2,MEDIUM
36.0,155,0.355,19.7,1,4.9,44.3,12.0,10,LOW
3.2,30,0.359,15.0,1,4.5,46.7,9.4,2,LOW
25.8,137,0.599,46.3,0,9.4,34.0,20.0,3,MEDIUM
11.8,58,0.395,28.4,2,5.2,42.4,3.7,5,LOW
1.2,77,0.117,36.7,1,0.7,30.9,2.4,8,LOW
46.7,31,0.278,33.6,1,9.6,77.2,5.3,9,LOW
4.3,46,0.177,39.3,0,0.6,71.2,0.1,12,LOW
29.5,195,0.151,31.5,0,5.6,99.2,7.1,8,LOW
2.8,92,0.249,21.4,3,6.5,83.4,4.5,2,LOW
28.9,66,0.016,23.7,1,9.0,47.2,1.4,5,LOW
0.2,82,0.602,29.2,2,7.0,79.6,20.8,3,MEDIUM
10.8,133,0.328,19.3,2,8.2,30.9,2.2,4,LOW
22.0,128,0.12,25.2,3,7.8,99.0,12.2,3,MEDIUM
41.0,85,0.177,22.4,3,2.5,73.0,12.2,3,MEDIUM
36.0,216,0.258,29.4,1,7.2,38.4,0.4,2,LOW
25.7,196,0.148,28.0,3,6.6,64.9,5.6,3,LOW
32.9,125,0.166,33.0,0,2.8,95.8,6.5,12,LOW
3.3,94,0.28,38.8,1,1.7,89.5,17.0,10,LOW
5.0,152,0.517,30.1,2,7.6,50.9,9.8,11,MEDIUM
5.1,116,0.47,20.0,3,9.7,57.7,0.7,8,MEDIUM
7.1,210,0.403,15.6,1,7.5,89.7,6.0,8,LOW
7.5,185,0.116,33.3,1,7.6,93.0,3.6,10,LOW
11.8,40,0.179,26.7,2,2.1,94.0,1.9,5,LOW
2.6,38,0.371,30.7,1,2.8,96.4,3.2,12,LOW
17.6,51,0.159,34.6,1,6.1,65.0,18.3,9,LOW
2.8,197,0.325,43.5,2,0.8,90.3,9.7,1,MEDIUM
5.6,30,0.041,18.0,2,6.8,54.3,5.7,1,MEDIUM
10.5,123,0.344,23.9,0,1.9,88.7,12.7,7,LOW
23.9,120,0.614,31.3,1,4.4,54.3,34.5,3,LOW
20.2,228,0.508,22.9,0,3.5,72.6,26.2,7,LOW
15.6,104,0.501,20.1,2,1.5,62.8,1.0,5,LOW
2.5,31,0.397,42.5,0,6.0,92.5,4.0,1,LOW
11.9,42,0.314,23.6,2,3.9,34.7,3.8,11,LOW
1.4,35,0.6,21.5,1,0.9,96.4,8.1,5,MEDIUM
7.1,59,0.168,22.8,0,4.7,62.3,0.9,11,LOW
8.0,78,0.392,40.7,2,6.1,63.7,25.5,1,LOW
0.6,35,0.445,26.4,0,1.7,87.9,15.3,12,LOW
4.8,292,0.166,20.9,0,6.1,76.6,1.3,1,LOW
46.7,31,0.26,25.3,1,3.4,96.8,2.9,6,LOW
46.1,264,0.26,31.6,0,3.0,68.3,1.5,1,LOW
6.5,232,0.478,39.1,0,8.1,69.1,6.5,10,LOW
0.7,185,0.252,38.5,1,4.9,98.0,22.1,6,LOW
3.0,52,0.199,25.8,0,4.1,94.9,10.3,3,LOW
7.5,118,0.477,27.8,2,8.2,44.6,9.3,7,MEDIUM
44.3,32,0.615,48.8,0,9.1,51.5,0.8,2,MEDIUM
2.3,187,0.567,40.0,1,3.5,73.8,23.7,7,LOW
21.6,85,0.076,30.0,1,1.0,95.8,3.3,5,LOW
1.7,65,0.437,15.0,3,5.6,69.4,23.0,1,MEDIUM
59.7,34,0.078,28.3,0,7.3,81.3,6.1,7,LOW
7.2,30,0.494,21.4,3,6.1,36.6,7.5,10,LOW
22.4,39,0.555,25.1,0,7.0,66.6,9.3,7,LOW
6.3,219,0.282,24.3,2,6.6,40.3,3.4,10,MEDIUM
14.8,65,0.108,30.2,0,9.6,48.2,18.1,4,LOW
3.2,79,0.441,32.6,3,8.7,41.6,31.8,12,LOW
2.4,152,0.072,26.1,2,1.8,41.6,3.3,9,MEDIUM
41.7,382,0.089,21.8,0,4.8,99.4,0.0,7,MEDIUM
37.5,260,0.513,30.6,0,4.8,50.9,7.5,8,LOW
32.8,41,0.105,28.0,1,4.8,69.6,9.0,6,LOW
14.7,30,0.65,16.8,1,9.3,31.4,0.7,5,MEDIUM
24.8,500,0.507,36.9,1,3.6,86.4,11.2,12,MEDIUM
1.1,500,0.2,26.2,1,6.3,77.6,3.5,10,MEDIUM
6.1,105,0.074,29.8,2,9.0,46.0,31.9,2,MEDIUM
5.6,33,0.116,30.2,0,1.0,32.5,15.2,1,LOW
15.1,195,0.483,31.9,0,8.8,49.2,0.8,7,LOW
6.6,83,0.746,33.2,0,7.8,74.0,30.9,3,LOW
2.4,82,0.186,21.6,0,2.5,31.1,2.6,3,LOW
13.6,184,0.56,34.5,1,3.6,35.3,16.0,6,LOW
25.3,118,0.351,29.2,1,3.5,58.7,10.3,9,LOW
7.2,35,0.302,40.7,2,2.6,42.3,7.7,12,LOW
2.1,69,0.357,38.5,0,6.6,74.2,27.0,4,LOW
3.3,153,0.345,42.6,1,9.8,42.2,9.3,6,LOW
4.1,135,0.12,24.5,0,2.1,99.6,19.6,9,LOW
5.3,111,0.377,42.3,3,2.7,60.5,17.6,5,MEDIUM
15.4,190,0.425,32.8,1,3.3,40.4,11.2,6,LOW
13.8,67,0.138,37.5,1,9.4,35.2,6.7,6,LOW
17.9,104,0.545,37.4,1,6.4,59.4,1.0,7,LOW
6.8,30,0.273,35.7,0,2.5,86.6,1.7,5,LOW
26.1,63,0.053,23.3,0,8.1,60.7,7.6,4,LOW
3.4,166,0.117,39.6,1,9.3,39.9,4.0,8,LOW
9.5,66,0.107,34.8,3,4.3,64.2,2.3,11,LOW
24.2,62,0.192,20.2,0,2.1,53.6,34.1,8,LOW
3.0,39,0.465,28.1,1,3.4,65.1,19.6,11,LOW
1.7,201,0.405,22.3,1,2.6,57.4,5.6,4,LOW
32.3,140,0.065,20.6,1,2.4,75.4,20.5,10,LOW
6.3,174,0.1,38.8,1,2.1,86.3,0.6,10,LOW
17.3,30,0.727,20.2,0,8.8,92.1,1.0,5,LOW
0.4,79,0.037,21.4,1,1.3,81.9,29.6,4,LOW
17.6,72,0.317,47.8,0,4.4,54.9,11.7,11,MEDIUM
5.7,72,0.036,28.4,1,0.6,61.4,14.5,1,LOW
0.9,55,0.108,37.3,0,3.3,74.9,17.9,2,LOW
14.1,68,0.586,41.0,0,7.2,45.4,0.5,9,LOW
4.1,178,0.29,38.2,0,2.4,79.1,12.7,11,LOW
7.3,30,0.044,33.2,2,10.0,75.5,4.4,12,LOW
1.3,373,0.143,31.7,0,1.0,76.0,17.0,10,MEDIUM
2.4,133,0.093,36.3,0,1.8,53.3,4.9,1,LOW
5.3,87,0.489,30.2,0,8.0,72.1,14.6,6,LOW
1.4,186,0.189,37.6,0,9.8,43.8,23.2,2,LOW
36.3,30,0.275,29.9,1,9.6,43.3,4.1,3,LOW
0.1,53,0.283,30.8,2,8.1,83.8,6.3,10,MEDIUM
9.9,82,0.525,47.1,3,9.7,56.6,7.7,7,MEDIUM
2.0,268,0.44,28.2,3,8.5,68.1,11.6,10,LOW
5.5,87,0.57,32.2,0,1.1,50.5,18.6,12,LOW
39.1,129,0.122,35.4,0,8.5,46.5,2.4,12,LOW
2.6,56,0.075,36.0,1,5.1,84.6,29.1,8,LOW
50.6,133,0.237,34.3,2,4.8,85.6,15.4,8,MEDIUM
3.5,344,0.635,22.0,0,0.5,88.5,1.5,8,MEDIUM
20.3,200,0.473,33.3,1,6.4,89.8,4.1,4,LOW
11.9,84,0.386,33.9,1,6.9,58.8,2.9,7,LOW
32.4,155,0.302,41.1,0,8.0,86.6,1.7,8,LOW
12.1,143,0.138,37.9,1,3.6,54.2,10.3,3,LOW
11.5,135,0.357,41.6,0,1.7,33.7,0.7,5,LOW
3.3,219,0.025,24.0,1,4.7,78.3,9.1,1,LOW
2.7,218,0.487,24.0,0,3.9,43.9,17.6,12,LOW
37.2,81,0.388,34.6,0,7.7,61.6,4.5,5,LOW
6.0,150,0.22,41.1,0,2.7,41.5,6.7,7,LOW
7.0,66,0.358,30.4,2,1.8,57.4,1.6,10,LOW
21.4,43,0.172,26.1,2,4.7,91.9,12.7,7,LOW
6.2,73,0.179,19.2,2,6.5,72.9,23.9,6,MEDIUM
45.6,85,0.431,34.9,0,3.2,40.4,13.2,10,LOW
20.1,30,0.431,31.1,0,1.6,80.8,1.3,2,LOW
13.6,179,0.098,28.5,0,4.7,89.3,4.2,8,LOW
31.9,30,0.201,39.2,1,9.6,41.6,1.9,5,LOW
0.8,500,0.262,31.3,0,9.7,82.1,8.9,12,MEDIUM
4.5,299,0.392,32.0,0,7.2,68.4,12.8,11,LOW
9.4,73,0.186,39.2,0,7.9,72.3,37.0,3,LOW
3.9,91,0.395,49.5,1,2.4,95.7,7.0,9,MEDIUM
20.4,115,0.608,28.4,0,4.1,32.6,10.1,8,LOW
37.7,56,0.103,25.0,3,6.2,74.7,1.1,11,MEDIUM
8.3,105,0.404,24.1,2,7.6,35.7,1.7,12,MEDIUM
6.3,80,0.103,35.8,0,2.1,85.3,2.6,11,LOW
48.9,83,0.398,23.3,0,4.8,92.7,0.6,7,LOW
8.8,104,0.153,29.0,0,2.0,36.1,5.2,5,LOW
10.1,31,0.409,29.7,0,6.5,31.8,30.2,7,LOW
6.5,93,0.173,44.5,0,7.8,96.9,10.6,8,LOW
36.0,103,0.158,41.5,2,8.4,94.9,5.7,10,LOW
12.6,100,0.289,19.7,2,7.5,94.7,6.8,8,LOW
21.5,76,0.146,44.7,0,2.0,95.8,1.6,8,LOW
25.1,224,0.076,22.3,1,8.4,65.0,1.0,9,LOW
6.3,68,0.096,33.3,3,3.7,98.4,3.0,11,LOW
8.5,108,0.09,25.3,1,8.4,92.5,3.7,6,LOW
28.3,254,0.493,28.9,3,2.9,36.8,1.3,7,MEDIUM
6.8,84,0.297,24.2,0,5.0,86.9,11.8,11,LOW
23.7,107,0.519,45.4,1,6.0,79.9,25.7,10,MEDIUM
42.5,83,0.151,30.9,1,0.8,39.4,1.9,9,LOW
14.6,242,0.175,33.8,3,9.1,81.7,18.2,10,LOW
20.3,73,0.58,23.4,0,5.4,63.9,3.5,3,LOW
24.5,251,0.105,20.7,3,2.3,89.8,9.3,6,LOW
28.0,83,0.257,28.4,1,2.0,87.3,0.9,11,LOW
7.5,45,0.434,36.2,0,7.0,96.0,2.7,10,LOW
0.8,155,0.491,31.0,0,1.3,35.3,1.7,4,LOW
7.7,71,0.116,39.8,0,4.7,79.7,1.8,2,LOW
16.8,148,0.357,33.0,0,5.6,56.4,27.1,5,LOW
9.0,30,0.139,32.1,1,2.7,84.3,4.5,4,LOW
20.7,90,0.719,36.3,1,1.7,72.2,2.2,4,MEDIUM
6.6,62,0.153,32.8,2,5.2,64.7,1.9,8,MEDIUM
15.1,38,0.259,39.6,2,3.7,30.3,11.2,3,MEDIUM
3.1,58,0.149,36.4,3,1.8,72.5,12.7,7,LOW
20.8,57,0.479,39.3,0,2.5,59.4,39.0,10,LOW
11.8,87,0.48,37.7,0,5.0,53.3,9.8,10,LOW
3.4,30,0.417,42.9,1,1.8,99.2,6.1,5,LOW
5.2,116,0.123,38.6,0,9.4,79.0,2.5,11,LOW
20.7,269,0.424,46.0,0,7.9,67.8,0.4,4,MEDIUM
9.9,113,0.087,27.7,1,3.6,90.8,21.3,11,LOW
3.7,172,0.061,38.7,2,3.0,45.9,15.6,3,MEDIUM
51.3,216,0.274,21.0,2,8.8,73.4,15.9,11,LOW
18.8,242,0.362,39.6,3,4.6,90.3,3.9,10,MEDIUM
47.2,402,0.58,32.5,1,8.7,38.7,4.4,3,MEDIUM
8.4,60,0.042,39.5,3,7.6,46.5,15.3,7,MEDIUM
9.7,51,0.092,45.4,0,1.4,35.8,11.6,5,MEDIUM
34.2,168,0.178,38.4,2,8.2,99.5,10.5,5,LOW
11.2,159,0.198,28.7,0,5.6,70.7,8.1,12,LOW
18.4,167,0.565,23.3,3,6.9,64.3,4.6,12,LOW
4.4,408,0.288,36.3,0,2.6,53.7,13.5,7,MEDIUM
8.9,91,0.324,29.7,2,0.5,61.5,4.5,8,MEDIUM
2.0,127,0.489,37.3,1,3.7,84.3,13.3,12,LOW
3.5,41,0.441,27.9,0,2.3,94.2,2.1,6,LOW
0.0,497,0.314,24.6,0,4.6,37.3,8.9,10,MEDIUM
0.6,69,0.371,30.1,2,1.4,51.0,4.4,8,LOW
56.8,70,0.379,36.0,0,9.0,43.2,17.6,3,LOW
4.2,68,0.01,33.0,1,1.6,60.5,7.3,7,LOW
16.3,54,0.327,25.5,0,7.8,67.1,9.8,2,LOW
27.4,50,0.372,46.4,1,9.4,80.5,0.9,12,MEDIUM
12.0,59,0.472,30.9,0,1.9,91.3,6.8,10,LOW
2.5,30,0.434,15.0,1,3.8,67.9,15.2,7,LOW
19.5,48,0.165,39.5,3,7.4,64.2,19.7,8,MEDIUM
13.8,428,0.17,31.9,3,7.3,70.3,12.8,3,MEDIUM
19.7,162,0.068,30.6,0,0.9,92.2,5.4,5,LOW
22.0,189,0.096,30.5,0,1.2,75.4,3.0,4,LOW
55.6,231,0.373,30.5,0,1.6,85.1,4.9,2,LOW
12.8,390,0.219,45.4,2,5.9,80.4,8.2,2,HIGH
6.3,30,0.443,35.7,0,1.0,94.6,0.1,5,LOW
15.7,34,0.102,34.1,0,6.1,87.2,24.3,10,LOW
1.1,47,0.061,29.9,0,3.8,53.9,4.2,5,LOW
34.2,62,0.523,45.8,2,6.9,89.8,15.9,2,MEDIUM
1.9,71,0.207,38.7,3,7.9,62.7,7.6,8,MEDIUM
6.0,63,0.213,39.9,2,8.0,89.3,10.9,1,MEDIUM
25.4,107,0.022,34.2,2,0.9,93.4,14.3,3,LOW
13.6,93,0.316,40.0,1,9.5,78.0,3.4,2,LOW
7.5,50,0.223,35.1,1,6.1,80.3,9.3,10,LOW
9.6,30,0.1,29.0,2,9.0,39.9,13.9,6,MEDIUM
28.9,41,0.328,35.0,0,6.3,52.7,14.7,7,LOW
6.2,58,0.448,48.8,0,5.1,69.0,5.4,6,MEDIUM
30.6,74,0.172,33.6,1,7.4,30.2,13.0,4,LOW
1.4,36,0.399,42.2,0,2.6,89.3,3.6,2,LOW
22.5,61,0.393,41.5,1,1.5,55.9,1.3,10,LOW
28.2,36,0.036,36.5,2,1.4,80.6,1.2,4,LOW
3.0,81,0.088,45.3,1,8.6,83.9,7.0,9,MEDIUM
8.4,38,0.133,15.0,2,9.2,68.4,4.8,2,LOW
2.7,46,0.148,17.3,1,8.2,85.3,2.6,7,LOW
18.4,32,0.25,45.8,0,9.1,77.8,5.0,4,MEDIUM
11.5,80,0.452,26.8,0,9.9,55.2,5.3,11,LOW
15.1,45,0.256,32.9,0,5.5,87.1,8.1,3,LOW
3.3,186,0.325,46.0,0,2.0,74.5,0.6,9,MEDIUM
3.6,125,0.392,33.6,0,6.3,41.2,23.9,3,LOW
0.6,85,0.278,45.5,0,3.9,84.1,4.7,5,MEDIUM
5.8,48,0.16,28.9,0,3.8,77.3,9.6,9,LOW
12.3,122,0.122,36.9,0,7.4,49.9,3.7,11,LOW
29.3,156,0.189,32.5,1,1.4,88.9,14.3,3,LOW
16.5,101,0.461,43.9,2,0.9,56.2,6.1,10,LOW
8.6,325,0.17,29.9,0,7.1,68.7,3.9,9,MEDIUM
45.9,130,0.051,24.3,2,3.0,54.0,33.2,11,MEDIUM
19.1,187,0.336,28.3,0,4.2,80.7,20.0,6,LOW
39.9,100,0.052,28.6,3,3.4,70.7,2.0,7,LOW
11.2,155,0.195,26.8,0,6.3,62.9,12.1,8,LOW
4.5,48,0.149,26.5,2,2.0,31.4,14.0,5,LOW
0.8,62,0.267,41.0,0,7.3,72.5,0.4,11,LOW
19.4,119,0.117,43.3,3,9.3,73.6,32.4,2,MEDIUM
1.9,118,0.237,35.1,2,8.4,42.7,2.7,7,MEDIUM
5.4,135,0.274,26.8,0,9.1,53.3,23.9,7,LOW
11.4,217,0.033,27.3,1,9.4,91.5,10.6,12,LOW
12.5,30,0.083,15.4,0,4.0,68.4,7.2,2,LOW
13.8,41,0.414,35.0,0,8.1,60.5,15.4,7,LOW
2.7,108,0.282,26.5,0,5.2,95.5,11.2,3,LOW
7.2,50,0.36,43.8,1,3.1,86.8,13.5,10,LOW
14.4,500,0.223,21.0,0,7.6,36.8,19.5,10,MEDIUM
52.5,136,0.695,27.3,1,2.8,90.1,6.4,6,MEDIUM
19.5,85,0.142,31.2,1,1.5,40.5,5.5,9,LOW
38.4,60,0.725,35.7,0,7.2,42.2,23.0,4,MEDIUM
21.5,61,0.091,46.4,0,3.2,35.3,16.0,12,MEDIUM
13.4,92,0.394,21.0,1,3.4,63.7,0.2,1,LOW
3.2,98,0.39,29.6,0,8.9,75.1,10.6,10,LOW
16.5,62,0.318,20.6,0,1.8,82.8,23.4,4,LOW
14.6,72,0.333,38.3,1,7.8,31.9,11.5,3,LOW
13.8,264,0.082,26.8,0,4.2,42.5,8.1,5,LOW
10.1,272,0.335,31.2,0,9.0,73.5,1.9,7,LOW
11.3,110,0.122,30.6,2,4.7,66.8,30.1,8,MEDIUM
6.1,31,0.178,32.9,3,4.4,33.6,9.8,11,LOW
11.0,138,0.245,30.7,2,4.6,95.5,1.1,3,LOW
3.3,312,0.347,24.2,0,8.5,83.1,26.3,5,MEDIUM
24.5,269,0.13,32.7,0,0.6,55.1,7.3,12,LOW
3.1,162,0.041,25.6,2,7.2,67.5,1.7,12,LOW
1.3,281,0.37,38.5,3,2.4,56.2,2.6,8,LOW
8.6,94,0.541,32.5,0,8.9,61.9,34.4,7,LOW
16.1,149,0.496,23.7,2,4.1,71.7,5.7,5,MEDIUM
8.6,52,0.335,50.0,2,3.7,57.9,5.4,8,MEDIUM
4.9,114,0.438,45.3,3,7.3,73.5,6.7,6,MEDIUM
12.3,261,0.395,50.0,0,7.4,62.6,12.1,7,MEDIUM
6.4,56,0.41,29.3,0,6.5,76.0,4.5,3,LOW
40.5,45,0.458,25.3,1,3.6,48.4,5.5,2,LOW
38.4,97,0.137,38.5,1,6.3,42.0,13.7,2,LOW
10.5,75,0.281,40.9,1,1.0,31.0,6.2,10,LOW
6.0,151,0.723,33.6,3,9.6,72.1,12.5,2,MEDIUM
20.0,63,0.255,15.2,2,4.8,98.7,32.8,11,MEDIUM
0.6,356,0.306,24.2,0,3.4,59.4,32.8,2,MEDIUM
9.7,32,0.202,35.4,1,8.7,44.9,5.9,10,LOW
6.1,245,0.528,26.7,1,3.6,30.9,2.7,7,LOW
38.0,49,0.174,21.1,3,10.0,65.9,2.9,11,LOW
0.2,30,0.303,29.9,1,7.1,99.5,17.1,1,LOW
12.1,109,0.037,15.0,1,6.7,98.9,0.8,4,LOW
20.2,73,0.095,27.2,0,1.9,37.1,0.4,12,LOW
10.0,37,0.774,28.6,1,6.3,87.1,11.4,7,LOW
1.3,30,0.411,34.5,0,2.0,42.1,24.1,10,LOW
53.9,89,0.197,36.4,1,7.9,86.7,2.6,10,LOW
10.9,197,0.147,35.0,2,1.8,89.7,0.6,2,MEDIUM
14.3,144,0.327,39.2,0,3.9,30.5,22.6,9,LOW
4.0,94,0.456,30.7,1,5.0,46.6,4.4,5,LOW
9.9,132,0.051,20.4,3,8.1,34.0,8.0,1,LOW
8.4,88,0.226,32.4,0,6.5,64.9,18.1,11,LOW
1.2,30,0.152,25.0,0,7.6,31.9,2.9,12,LOW
1.7,30,0.477,21.1,1,2.8,73.8,9.2,2,LOW
27.3,77,0.096,36.6,2,2.8,69.1,47.7,12,LOW
4.1,79,0.193,20.7,1,4.1,56.6,13.5,1,LOW
3.3,178,0.121,37.4,1,0.7,62.3,5.1,10,LOW
10.5,165,0.235,21.7,0,8.4,99.3,14.6,12,LOW
22.0,146,0.045,29.7,3,4.0,41.7,0.2,5,MEDIUM
1.0,72,0.295,27.5,0,1.1,81.2,2.4,8,LOW
12.9,30,0.206,41.1,0,8.8,75.2,13.7,7,LOW
1.9,125,0.164,36.8,1,9.7,76.5,3.0,3,LOW
0.6,137,0.157,25.4,1,6.6,54.2,1.3,10,LOW
0.8,30,0.174,30.7,1,3.9,45.2,3.5,10,LOW
27.0,46,0.169,42.6,1,4.4,75.6,1.9,5,LOW
1.9,52,0.241,43.9,2,2.9,93.9,5.5,6,LOW
0.7,99,0.226,21.0,0,7.3,98.3,1.3,2,LOW
8.6,47,0.052,42.5,1,3.9,63.7,18.2,12,LOW
27.9,87,0.1,41.9,1,0.8,59.8,15.1,2,LOW
4.6,76,0.08,33.4,0,0.9,54.4,3.7,6,LOW
8.2,79,0.113,31.3,2,6.3,86.7,7.3,2,LOW
0.6,51,0.408,27.6,0,3.3,47.9,19.3,7,LOW
8.9,54,0.175,22.0,0,2.1,65.9,26.5,5,LOW
12.9,38,0.301,34.7,0,5.7,54.2,1.0,6,LOW
12.7,122,0.234,30.6,0,3.1,91.3,12.8,2,LOW
6.1,142,0.023,35.5,0,1.2,49.8,1.5,2,LOW
5.7,49,0.099,35.7,0,2.3,78.1,0.2,2,LOW
1.7,304,0.201,50.0,1,7.9,71.2,0.8,5,MEDIUM
6.9,70,0.089,41.6,0,8.6,53.0,8.6,6,LOW
1.6,306,0.113,36.4,2,8.8,47.8,4.7,4,MEDIUM
21.8,54,0.299,15.0,0,5.6,86.3,1.3,7,LOW
50.8,30,0.453,35.1,1,9.5,65.7,6.4,6,LOW
52.6,124,0.26,44.7,0,1.9,72.8,7.1,8,LOW
30.0,110,0.367,28.6,0,6.9,97.3,15.5,2,LOW
13.8,93,0.192,49.5,0,7.2,57.9,10.9,4,MEDIUM
18.1,54,0.338,36.4,0,1.0,87.0,6.3,10,LOW
5.0,88,0.195,34.4,1,3.2,74.7,3.9,4,LOW
14.9,60,0.584,24.1,1,9.5,71.5,0.0,11,LOW
9.1,71,0.126,44.0,0,7.7,33.8,17.8,2,LOW
9.9,176,0.276,25.4,2,1.0,93.9,3.1,12,LOW
21.3,104,0.411,27.5,0,5.6,46.0,2.4,6,LOW
5.0,147,0.153,17.0,0,6.7,63.1,13.3,11,LOW
5.7,75,0.297,39.2,0,9.7,82.6,0.7,11,LOW
38.8,68,0.437,36.7,1,7.3,66.6,3.0,1,LOW
0.9,36,0.306,32.1,3,6.6,30.3,5.7,8,LOW
10.0,67,0.124,37.9,1,9.1,96.4,5.8,8,LOW
36.6,30,0.159,37.2,1,6.8,31.4,1.7,9,LOW
14.1,56,0.312,29.1,0,9.4,36.3,0.4,9,LOW
11.9,84,0.322,25.7,2,5.2,45.7,6.4,11,MEDIUM
4.3,141,0.33,18.3,0,7.3,71.9,4.4,7,LOW
6.3,73,0.639,30.6,2,6.5,98.0,3.4,12,MEDIUM
28.7,119,0.48,21.5,3,5.7,94.6,3.2,7,MEDIUM
12.3,30,0.048,33.3,2,3.6,75.6,7.0,6,MEDIUM
10.8,86,0.164,30.7,1,9.1,81.9,0.2,4,LOW
1.6,30,0.312,28.8,1,3.1,79.8,1.1,6,LOW
0.2,34,0.275,40.4,1,2.0,78.1,3.9,2,LOW
49.7,77,0.066,24.1,0,7.3,86.9,6.5,11,LOW
7.1,250,0.173,17.2,2,5.7,53.8,11.8,11,MEDIUM
13.9,121,0.434,30.2,1,3.0,45.5,3.5,1,LOW
1.2,91,0.053,26.1,1,8.8,54.3,11.0,8,LOW
17.2,89,0.039,33.0,0,3.2,33.4,4.9,8,LOW
40.4,51,0.384,24.7,0,1.1,97.7,14.9,11,LOW
12.9,58,0.044,35.4,2,0.6,81.8,6.6,9,MEDIUM
2.0,127,0.501,24.2,0,9.3,44.9,7.8,9,LOW
13.1,30,0.302,24.1,2,4.3,47.9,5.7,8,LOW
21.8,145,0.186,36.9,3,2.5,99.5,1.4,6,MEDIUM
7.8,66,0.202,31.6,2,5.9,83.8,1.9,7,LOW
31.8,174,0.379,22.5,0,5.1,59.8,5.1,4,LOW
15.7,194,0.23,24.4,2,10.0,44.5,1.0,8,LOW
34.4,30,0.255,29.0,1,8.9,32.8,1.5,1,LOW
14.7,57,0.411,22.9,0,3.1,76.9,9.8,8,LOW
2.1,45,0.56,29.7,0,7.1,84.6,10.0,2,LOW
