months_active,trust_score,avg_monthly_income,fraud_flags,existing_loans,claims_paid,zone_tier,is_eligible,max_loan_amount
13.3,61.8,10734,0,1,3,2,1,8353
2.8,68.9,13267,0,2,3,2,0,0
5.4,60.9,10064,0,0,4,1,1,6169
15.6,43.5,11000,0,1,3,3,1,9072
1.6,63.6,11460,0,0,3,3,0,0
29.8,72.2,4745,1,0,4,2,0,0
27.0,54.7,15548,0,2,0,3,0,0
21.5,56.5,7933,0,1,3,3,0,0
6.0,78.6,11841,0,1,2,1,1,7407
10.5,52.2,7203,0,1,2,3,0,0
12.1,51.8,8830,0,0,4,2,1,6649
29.8,56.9,14489,0,2,4,1,0,0
0.5,50.9,10149,0,0,6,2,0,0
35.4,46.0,17955,0,0,0,1,1,10000
21.2,60.1,16625,0,1,0,1,1,10000
20.7,79.6,19893,0,0,3,3,1,10000
7.1,50.5,11947,0,0,1,1,1,7746
25.7,59.3,10200,0,0,5,2,1,10000
15.5,54.6,12332,0,1,3,1,1,10000
3.8,61.6,10926,0,1,1,3,1,6322
48.0,60.3,10154,0,0,1,3,1,10000
4.3,61.8,8652,0,0,4,2,1,5098
13.7,82.7,15998,0,1,6,2,1,10000
3.8,87.3,10027,0,0,2,3,1,5811
24.7,90.2,17567,0,1,4,3,1,10000
6.1,77.7,3000,0,0,4,2,0,0
1.6,52.4,13405,0,0,10,1,0,0
0.7,45.3,21260,0,0,6,1,0,0
2.9,31.2,17579,0,0,3,2,0,0
22.8,52.7,5763,1,0,2,1,0,0
1.9,88.3,12754,0,1,3,1,0,0
0.5,57.4,13879,0,2,0,3,0,0
2.9,42.0,11497,0,2,4,2,0,0
20.7,69.2,9858,0,0,5,1,1,9179
48.0,40.4,14134,0,0,4,2,1,10000
3.9,54.4,7469,0,2,3,3,0,0
4.2,46.7,9356,0,2,2,1,0,0
5.4,82.8,16293,0,0,1,3,1,9970
2.4,28.6,5057,0,1,2,3,0,0
12.7,57.7,14476,0,1,2,1,1,10000
3.3,81.1,5817,0,2,1,2,0,0
3.7,65.9,20075,0,0,4,2,1,10000
22.6,74.6,13378,0,0,3,2,1,10000
0.8,93.4,13446,0,0,5,1,0,0
7.5,59.2,10921,0,3,3,1,0,0
16.1,72.7,7757,0,3,3,3,0,0
35.7,60.1,17939,0,2,0,3,0,0
10.8,43.1,15437,0,2,4,1,0,0
7.9,54.4,12806,0,0,1,1,1,8516
3.5,77.9,17052,0,0,3,3,1,9777
4.4,40.6,8397,0,1,2,1,1,4965
2.0,80.1,15052,0,3,4,1,0,0
1.0,40.2,12012,0,0,7,1,0,0
0.5,58.0,9229,0,0,1,1,0,0
24.3,73.4,3154,0,0,1,1,0,0
13.6,78.0,12650,0,0,5,3,1,9898
0.5,51.8,15259,0,1,2,2,0,0
44.5,61.8,8870,0,0,2,2,1,10000
16.2,40.8,11378,0,2,3,1,0,0
12.6,52.1,8877,0,2,1,3,0,0
16.3,33.7,11071,0,0,5,2,0,0
3.5,57.8,11377,0,2,6,1,0,0
11.8,43.7,9630,0,1,4,2,1,7179
26.1,37.7,10380,0,0,4,2,0,0
4.1,86.5,9483,0,1,1,1,1,5552
3.7,29.2,10070,0,1,3,3,0,0
34.8,46.9,6178,0,1,3,1,0,0
5.3,75.2,9380,0,0,1,2,1,5727
7.5,81.8,14104,0,1,5,1,1,9258
1.6,76.1,16647,0,1,5,2,0,0
25.5,35.4,9762,0,3,1,3,0,0
4.8,79.9,14349,0,0,6,2,1,8620
4.7,76.5,10959,0,2,2,1,0,0
6.4,67.8,18480,0,0,8,2,1,10000
11.3,88.5,15456,0,3,3,3,0,0
1.6,47.4,4608,0,1,3,2,0,0
1.7,56.3,20624,0,0,4,3,0,0
3.8,64.1,9894,0,1,3,3,1,5726
15.8,43.9,3000,0,1,0,3,0,0
19.3,71.2,3837,0,0,1,1,0,0
2.1,79.8,15304,0,0,3,2,0,0
21.0,66.7,11670,1,0,4,2,0,0
6.7,51.8,13500,0,0,3,1,1,8646
7.2,37.4,6675,1,1,1,1,0,0
13.0,77.3,5891,1,0,2,2,0,0
8.0,76.9,6878,0,0,1,1,0,0
19.0,47.0,15710,0,1,1,2,1,10000
7.0,67.1,15358,0,0,3,3,1,9926
8.2,77.2,17556,0,1,3,1,1,10000
4.1,52.9,5883,0,0,4,1,0,0
0.5,69.4,10610,0,1,10,3,0,0
8.5,48.6,3000,0,3,2,2,0,0
15.7,65.5,9152,1,3,3,3,0,0
2.3,49.0,11878,0,0,2,2,0,0
7.1,65.8,8535,1,0,4,2,0,0
15.3,88.4,5035,0,0,8,1,0,0
5.2,54.9,11964,0,0,3,1,1,7272
4.2,55.8,8169,1,0,5,2,0,0
0.5,35.9,14408,0,0,2,1,0,0
3.2,72.7,5873,0,0,3,3,0,0
5.5,85.4,5389,0,1,2,3,0,0
2.6,48.3,12145,0,1,3,2,0,0
4.0,55.6,5522,1,2,0,3,0,0
7.2,65.8,3479,0,2,3,1,0,0
6.4,53.5,19162,0,0,1,3,1,10000
6.3,60.7,8947,0,2,1,2,0,0
22.8,57.2,21171,1,0,5,3,0,0
5.9,93.1,20492,0,1,7,3,1,10000
14.4,41.4,11121,0,0,3,1,1,8904
6.0,79.5,16353,0,2,3,3,0,0
29.0,76.7,9375,0,1,1,2,1,10000
45.8,63.3,14955,1,3,3,2,0,0
14.0,73.5,12574,0,2,0,3,0,0
39.6,69.9,10485,0,0,2,1,1,10000
10.7,65.6,10138,1,1,3,1,0,0
40.2,84.7,19280,0,1,4,2,1,10000
8.8,49.5,9778,0,1,2,2,1,6690
6.5,85.7,3628,0,0,1,3,0,0
4.8,46.4,15990,0,1,4,2,1,9582
18.4,59.1,7941,0,0,3,1,0,0
0.8,40.2,18326,1,0,3,1,0,0
1.3,39.4,13723,0,0,2,3,0,0
14.8,63.8,19721,0,0,3,1,1,10000
14.6,88.1,19348,0,1,1,1,1,10000
9.2,44.9,11955,0,2,1,2,0,0
1.0,63.8,6278,0,0,2,1,0,0
13.7,63.3,5014,0,2,3,2,0,0
3.0,72.7,11674,0,0,3,2,0,0
6.8,59.2,17332,0,1,2,1,1,10000
3.7,52.9,15527,1,0,3,3,0,0
13.0,50.8,9666,0,0,0,3,1,7450
8.0,51.0,4854,0,1,4,3,0,0
1.7,50.8,10920,0,1,7,3,0,0
3.3,79.9,10046,0,0,3,3,1,5713
16.6,39.8,12355,0,0,1,1,0,0
5.9,54.9,9754,0,0,5,3,1,6081
8.0,39.6,12274,1,3,4,3,0,0
10.9,55.2,10713,0,0,6,1,1,7790
16.3,82.9,14321,0,1,6,3,1,10000
0.8,90.3,13794,0,1,3,2,0,0
15.9,31.5,18009,0,0,6,2,0,0
8.0,69.0,11242,0,1,4,3,1,7485
5.2,71.4,8578,0,1,5,3,1,5219
3.2,45.1,8778,0,2,3,3,0,0
2.8,78.0,7773,0,1,6,2,0,0
20.8,84.4,8583,0,0,1,1,1,8019
4.7,68.1,8262,0,1,3,1,1,4936
7.1,39.3,10266,0,0,2,1,0,0
7.0,68.5,7475,0,0,3,3,0,0
26.5,78.3,11415,0,1,4,1,1,10000
7.2,47.7,18568,0,0,2,2,1,10000
14.8,70.6,10287,0,1,7,1,1,8321
25.4,65.1,18013,0,1,1,3,1,10000
1.2,57.6,9161,0,0,1,3,0,0
3.0,85.3,14968,1,1,2,1,0,0
2.5,35.1,11637,0,0,2,1,0,0
4.3,44.1,15024,0,1,2,1,1,8863
9.3,33.1,12407,0,2,3,1,0,0
5.4,54.4,16553,0,0,0,2,1,10000
15.3,73.7,11676,0,0,1,2,1,9570
0.9,34.2,7697,0,0,2,3,0,0
20.7,62.5,11541,0,0,3,2,1,10000
48.0,81.4,15263,0,0,1,2,1,10000
3.7,88.8,3000,0,0,0,3,0,0
6.4,40.0,10864,0,0,3,1,0,0
0.8,72.8,10803,0,2,1,1,0,0
5.1,70.8,16508,0,0,2,2,1,10000
2.6,60.6,16571,0,2,1,3,0,0
6.0,54.3,10080,0,0,4,1,1,6300
9.9,69.4,5745,0,0,3,3,0,0
48.0,72.7,10415,0,0,3,3,1,10000
2.3,71.7,10283,1,2,2,1,0,0
11.9,65.4,18082,0,0,1,2,1,10000
2.7,69.1,10864,0,2,2,2,0,0
11.0,68.9,14404,0,0,6,3,1,10000
0.6,64.4,10135,0,0,2,1,0,0
48.0,63.8,8979,1,1,0,3,0,0
44.6,61.4,18174,0,0,3,3,1,10000
7.4,74.3,16034,0,0,2,2,1,10000
27.1,89.0,5231,0,1,3,2,0,0
6.6,77.0,14274,0,0,1,3,1,9111
14.1,32.2,15610,0,2,4,3,0,0
0.6,85.2,12707,0,0,3,2,0,0
12.3,82.2,5520,0,0,1,3,0,0
29.6,43.7,12677,0,1,3,2,1,10000
9.8,41.5,13168,0,3,3,2,0,0
24.0,50.1,13330,1,0,8,3,0,0
22.1,55.6,18099,0,0,3,1,1,10000
13.7,80.2,17516,0,0,5,1,1,10000
2.0,85.4,10679,0,1,2,1,0,0
18.0,53.9,6877,0,1,3,3,0,0
13.7,39.1,13684,0,0,1,3,0,0
27.7,73.8,14524,0,1,0,1,1,10000
2.4,78.3,13109,0,0,3,2,0,0
9.9,72.0,16580,0,0,4,3,1,10000
14.1,69.1,10245,0,1,4,3,1,8130
7.3,60.6,12782,0,0,4,1,1,8331
12.7,70.1,20319,0,0,3,3,1,10000
8.5,87.1,13311,0,3,5,1,0,0
7.2,66.5,16340,0,0,0,3,1,10000
14.1,90.2,16230,0,0,2,1,1,10000
9.8,26.5,10855,0,0,3,3,0,0
13.0,36.9,16731,0,0,4,2,0,0
2.3,64.9,12693,0,0,1,3,0,0
8.3,30.7,12556,0,2,6,3,0,0
8.7,58.4,9757,2,0,4,3,0,0
24.3,60.3,11019,0,1,5,3,1,10000
1.1,43.7,13028,0,1,5,2,0,0
0.5,36.6,9677,1,1,6,2,0,0
5.6,81.2,9401,0,1,2,2,1,5803
1.3,39.8,8946,0,3,5,3,0,0
5.4,64.4,15308,0,0,2,2,1,9389
1.6,71.5,15088,0,1,3,1,0,0
3.8,51.0,13183,0,1,3,1,1,7629
7.9,57.8,5360,0,0,3,2,0,0
0.5,91.9,4521,0,0,4,1,0,0
1.1,63.4,12734,0,3,5,2,0,0
0.5,52.5,10898,0,0,2,1,0,0
5.9,65.1,13852,0,0,4,3,1,8618
48.0,83.2,13810,0,0,2,1,1,10000
9.6,86.5,8591,0,2,1,2,0,0
3.0,65.9,14621,0,0,4,1,1,8237
2.2,74.3,12503,0,1,1,1,0,0
4.5,53.8,20227,0,2,3,1,0,0
5.7,39.3,15808,0,1,5,2,0,0
3.5,73.9,3217,0,1,1,2,0,0
19.1,69.6,5886,0,2,1,2,0,0
14.9,70.7,10083,0,1,1,2,1,8170
18.0,69.2,9613,0,1,5,2,1,8414
5.7,61.8,11175,0,2,5,1,0,0
41.8,42.7,10731,0,1,4,2,1,10000
13.5,81.7,13430,0,0,0,1,1,10000
15.2,80.5,12561,0,1,4,2,1,10000
25.7,61.1,18694,0,1,6,1,1,10000
10.5,71.4,10956,0,0,2,2,1,7876
0.5,72.2,12414,0,1,3,2,0,0
0.5,66.6,13033,0,3,5,1,0,0
2.1,50.2,11056,1,0,2,2,0,0
10.9,65.0,11234,0,0,3,2,1,8157
17.0,48.4,8236,0,1,2,3,1,7040
32.7,85.7,16896,0,0,0,3,1,10000
1.6,82.3,11168,0,2,2,3,0,0
0.5,74.4,7072,0,1,2,1,0,0
3.3,74.9,13411,1,0,7,3,0,0
0.6,52.5,6348,0,0,1,3,0,0
5.0,52.0,13700,0,1,4,2,1,8274
33.4,45.5,14335,0,0,4,3,1,10000
6.9,59.4,8948,0,0,3,2,1,5761
1.5,70.2,17312,0,2,5,2,0,0
23.1,97.3,10138,0,1,2,3,1,9938
14.8,93.4,10450,0,1,2,3,1,8457
2.8,66.5,21071,0,0,2,2,0,0
12.8,42.0,15344,0,0,2,3,1,10000
10.7,67.5,11768,0,0,3,2,1,8515
3.7,67.0,16688,0,0,3,2,1,9625
14.6,87.0,15529,0,0,5,2,1,10000
37.4,34.4,6539,0,0,2,3,0,0
2.6,63.0,14473,0,2,1,3,0,0
23.9,79.3,11154,0,0,2,2,1,10000
9.0,44.3,14489,0,0,5,3,1,9971
0.5,60.8,17462,0,0,3,3,0,0
14.6,76.0,8418,0,1,1,3,1,6761
13.9,68.2,11818,2,0,4,3,0,0
7.5,62.4,13128,0,1,4,1,1,8607
0.5,86.6,8185,0,1,4,3,0,0
4.7,48.8,10217,0,0,3,3,1,6106
3.9,69.0,7124,0,0,2,3,0,0
3.3,42.8,4816,0,0,2,3,0,0
8.5,49.3,15228,0,0,2,2,1,10000
7.8,59.5,15290,0,1,3,1,1,10000
26.9,46.1,9875,0,1,4,3,1,10000
48.0,52.7,13228,0,1,2,2,1,10000
0.5,62.0,14557,0,3,3,3,0,0
7.6,56.2,16236,0,0,2,1,1,10000
8.5,62.1,14435,0,0,5,3,1,9769
12.8,70.4,15172,0,2,1,3,0,0
48.0,81.8,14590,0,0,5,3,1,10000
21.3,53.7,13766,1,0,2,1,0,0
7.3,79.5,11795,0,1,5,2,1,7690
26.4,83.9,12956,0,0,2,3,1,10000
13.0,73.1,7422,0,0,1,1,0,0
1.2,41.8,14083,0,0,1,2,0,0
1.0,44.6,13453,0,0,1,2,0,0
2.7,88.8,8987,0,1,2,2,0,0
5.7,45.3,7296,0,0,5,2,0,0
3.6,72.2,11143,0,1,3,3,1,6398
8.8,33.1,17510,0,0,1,2,0,0
1.7,67.6,12536,0,2,7,1,0,0
5.8,48.1,14014,0,0,2,1,1,8704
20.6,66.9,12040,0,0,2,1,1,10000
20.6,73.3,7297,0,1,2,1,0,0
18.1,73.2,14654,0,0,3,2,1,10000
2.0,73.0,7599,0,0,4,2,0,0
3.1,44.7,16560,0,0,3,1,1,9335
9.0,74.2,4622,0,2,2,3,0,0
2.3,93.0,12561,0,1,1,3,0,0
16.9,23.0,8812,0,1,1,2,0,0
18.2,58.6,14525,1,0,6,3,0,0
13.1,65.2,9693,0,1,2,2,1,7499
2.0,45.2,5952,0,0,3,3,0,0
8.1,33.2,5875,1,0,4,3,0,0
31.3,62.0,8453,0,0,4,1,1,9747
2.3,63.4,8890,0,1,3,3,0,0
5.3,66.1,11134,1,0,2,2,0,0
13.9,76.4,11703,0,0,2,1,1,9228
11.6,72.4,12495,0,0,4,1,1,9257
7.0,63.8,12167,0,1,5,3,1,7855
6.2,44.1,16627,0,0,2,1,1,10000
32.3,70.5,11301,0,0,4,1,1,10000
4.9,46.7,15671,0,0,0,2,1,9438
18.0,67.0,18283,0,2,0,2,0,0
1.1,75.6,14524,0,2,1,1,0,0
16.6,45.3,17258,0,2,3,3,0,0
13.1,78.2,9421,0,1,2,1,1,7272
35.5,59.5,20923,0,2,1,1,0,0
6.5,47.9,15107,0,2,2,1,0,0
22.4,56.7,7304,0,0,5,2,0,0
4.2,34.1,11685,0,0,3,2,0,0
11.9,33.2,9240,0,1,3,1,0,0
12.1,32.2,14993,0,1,3,2,0,0
4.4,51.4,15849,0,0,0,1,1,9364
43.8,73.8,9209,0,0,2,1,1,10000
19.9,66.3,15991,0,1,4,1,1,10000
31.2,87.6,12574,0,0,2,3,1,10000
30.8,80.4,15709,0,1,4,3,1,10000
0.7,62.9,10953,0,0,6,2,0,0
15.1,69.6,17013,0,0,2,2,1,10000
5.5,56.1,8647,0,1,1,3,1,5320
1.2,70.6,16676,0,1,1,2,0,0
16.3,88.3,9801,0,0,5,3,1,8233
2.5,63.8,10625,0,0,2,1,0,0
1.4,90.2,14447,0,2,6,3,0,0
22.5,78.6,11533,0,2,5,2,0,0
3.3,67.8,14555,1,3,1,2,0,0
4.3,83.5,7967,0,0,4,2,0,0
17.1,77.5,11788,0,0,4,3,1,10000
28.9,84.5,13123,0,1,1,2,1,10000
0.5,67.4,13125,0,2,2,1,0,0
20.3,67.1,10481,0,1,1,1,1,9679
2.3,84.7,11080,0,2,2,3,0,0
6.5,55.0,9805,0,1,1,2,1,6235
13.3,68.7,13325,0,1,3,3,1,10000
21.9,82.0,11123,0,2,3,3,0,0
35.3,62.3,11426,0,0,2,1,1,10000
4.0,84.1,12033,0,1,2,3,1,7022
7.2,81.3,9612,0,0,4,1,1,6250
30.4,78.0,14396,1,0,2,3,0,0
4.6,55.1,10757,0,1,4,1,1,6414
5.1,84.2,11866,0,0,3,3,1,7185
1.1,47.2,16053,0,0,2,2,0,0
0.5,43.5,14783,0,0,3,1,0,0
12.1,36.5,11440,1,0,3,1,0,0
2.7,64.1,5940,0,1,5,2,0,0
23.3,72.6,14626,0,0,2,1,1,10000
4.9,86.3,9829,0,0,3,2,1,5910
28.3,84.0,9134,0,2,3,3,0,0
5.1,62.8,8389,0,2,3,1,0,0
26.2,49.0,9236,0,0,2,3,1,9651
14.2,39.9,16331,0,1,3,3,0,0
0.5,57.0,10204,0,1,3,1,0,0
23.4,48.3,11270,0,1,0,1,1,10000
19.6,88.0,15952,0,0,5,1,1,10000
11.4,45.4,10124,0,0,4,3,1,7471
15.9,73.5,8484,0,0,1,2,1,7057
6.3,92.8,10454,1,0,0,2,0,0
5.6,64.3,14074,0,0,1,1,1,8681
5.7,39.8,8690,0,0,1,1,0,0
3.2,38.1,10202,0,2,5,1,0,0
1.2,56.4,12555,0,2,1,3,0,0
14.3,75.9,16324,0,0,2,1,1,10000
3.8,71.7,15185,0,1,1,1,1,8781
0.9,79.0,14696,0,0,1,2,0,0
40.5,75.6,14313,0,0,1,1,1,10000
4.6,62.6,11898,0,0,2,2,1,7083
2.8,68.8,7489,0,3,2,1,0,0
11.1,73.8,16986,0,0,5,3,1,10000
12.7,45.8,4945,0,2,5,3,0,0
24.0,49.6,13293,0,2,3,2,0,0
24.8,35.9,5914,0,1,3,3,0,0
22.5,37.0,6625,0,2,5,2,0,0
23.5,40.8,10294,0,2,3,3,0,0
1.9,62.4,12836,0,0,5,3,0,0
20.2,93.7,7361,0,0,1,2,0,0
1.8,40.1,14134,0,0,0,1,0,0
26.8,59.3,13489,0,1,4,2,1,10000
23.8,52.9,16372,0,1,3,3,1,10000
8.5,51.6,9237,0,1,5,2,1,6259
7.1,48.7,17077,0,1,5,3,1,10000
10.5,54.4,12998,0,0,6,2,1,9336
29.7,69.9,13149,1,0,2,1,0,0
29.1,77.9,13227,0,0,3,1,1,10000
48.0,52.9,12640,0,1,2,3,1,10000
48.0,63.9,15076,0,3,3,3,0,0
2.0,46.3,9883,0,1,4,2,0,0
9.3,83.0,10103,2,0,1,3,0,0
16.8,74.1,14329,1,1,2,1,0,0
35.4,72.9,8757,0,1,2,3,1,10000
1.7,71.8,15875,0,3,1,1,0,0
17.1,52.4,10627,0,2,4,1,0,0
5.0,79.5,15200,0,1,1,1,1,9184
2.5,56.2,8536,0,1,1,1,0,0
9.0,86.9,7594,0,0,5,1,0,0
11.1,56.6,12897,0,1,3,2,1,9419
18.5,86.3,10706,0,0,8,1,1,9483
4.4,52.5,3598,0,2,0,2,0,0
0.5,55.8,7491,0,2,4,3,0,0
2.7,28.7,9568,0,1,2,2,0,0
14.3,62.3,8698,0,0,2,1,1,6948
10.8,65.0,8411,0,1,3,2,1,6106
20.7,70.2,12467,0,0,1,1,1,10000
6.4,51.9,14152,0,0,1,1,1,8976
11.8,22.5,3561,0,0,2,3,0,0
8.6,53.1,12610,0,0,5,3,1,8554
17.6,82.2,14289,1,0,3,3,0,0
7.0,48.4,12097,0,1,7,2,1,7817
2.5,78.3,7635,0,2,3,3,0,0
20.6,26.6,11287,2,1,4,1,0,0
5.3,44.9,17344,0,0,3,3,1,10000
7.8,63.4,15987,1,2,1,2,0,0
25.0,65.9,8034,0,0,1,1,1,8201
1.1,63.8,8049,0,1,0,3,0,0
6.5,53.2,17067,1,3,4,2,0,0
4.2,43.3,5231,0,0,1,3,0,0
8.6,65.6,6039,0,3,2,1,0,0
8.8,92.0,21196,0,0,3,3,1,10000
23.5,57.4,16406,0,1,4,1,1,10000
2.6,82.9,8759,0,0,3,3,0,0
2.1,60.5,8258,0,0,1,3,0,0
0.9,75.1,5694,0,2,3,3,0,0
1.5,61.6,12398,0,1,2,1,0,0
0.7,37.9,9402,0,2,0,1,0,0
11.8,88.9,11493,0,1,9,3,1,8574
48.0,50.2,10140,0,0,2,3,1,10000
